stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,route_ids,route_names,route_types
29.765508,0,174,-95.270416,,,,TILGHAM ST & LEDWICKE,Tilgham St @ Ledwicke,0,174,,48,48,3
29.765817,0,173,-95.272916,,,,TILGHAM ST & GELLHORN DR,Tilgham St @ Gellhorn Dr,0,173,,48,48,3
29.766224,0,172,-95.276073,,,,PLEASANTVILLE DR & TILGHAM ST,Pleasantville Dr @ Tilgham St,0,172,,48,48,3
29.769418,0,171,-95.276916,,,,PLEASANTVILLE DR & MARKET ST,Pleasantville Dr @ Market St,0,171,,48,48,3
29.770772,0,170,-95.277625,,,,PLEASANTVILLE DR & MARKET ST,Pleasantville Dr @ Market St,0,170,,48,48,3
29.685074,0,10390,-95.371688,,,,TIERWESTER ST & MAINER ST,Tierwester St @ Mainer St,0,10390,,60,60,3
29.683293,0,10393,-95.37567,,,,BACON ST & SPRINGHILL ST,Bacon St @ Springhill St,0,10393,,360,360,3
29.753065,0,10397,-95.402404,,,,W GRAY ST & DUNLAVY ST,W Gray St @ Dunlavy St,0,10397,,35,35,3
29.735003,0,1113,-95.334287,,,,ERNESTINE ST & PEASE ST,Ernestine St @ Pease St,0,1113,,"40,41,50,80","40,41,50,80",3
29.731104,0,7212,-95.466731,,,,SAGE RD & RICHMOND AVE,Sage Rd @ Richmond Ave,0,7212,,20,20,3
29.728066,0,7213,-95.467603,,,,SAGE RD & S RICE AVE,Sage Rd @ S Rice Ave,0,7213,,20,20,3
29.813886,0,7214,-95.399347,,,,YALE ST & W 30TH ST,Yale St @ W 30th St,0,7214,,40,40,3
29.815722,0,7215,-95.399379,,,,YALE ST & E 32ND ST,Yale St @ E 32nd St,0,7215,,40,40,3
29.796318,0,6217,-95.398008,,,,HEIGHTS BLVD & W 14TH ST,Heights Blvd @ W 14th St,0,6217,,40,40,3
29.798201,0,6216,-95.39803,,,,HEIGHTS BLVD & W 15TH ST,Heights Blvd @ W 15th St,0,6216,,40,40,3
29.799609,0,6215,-95.398062,,,,HEIGHTS BLVD & W 16TH ST,Heights Blvd @ W 16th St,0,6215,,40,40,3
29.801003,0,6214,-95.398096,,,,HEIGHTS BLVD & W 17TH ST,Heights Blvd @ W 17th St,0,6214,,40,40,3
29.801886,0,6213,-95.397722,,,,HEIGHTS BLVD & E 18TH ST,Heights Blvd @ E 18th St,0,6213,,40,40,3
29.799827,0,6212,-95.397684,,,,HEIGHTS BLVD & E 16TH ST,Heights Blvd @ E 16th St,0,6212,,40,40,3
29.798004,0,6211,-95.397653,,,,HEIGHTS BLVD & E 15TH ST,Heights Blvd @ E 15th St,0,6211,,40,40,3
29.796129,0,6210,-95.3976,,,,HEIGHTS BLVD & E 14TH ST,Heights Blvd @ E 14th St,0,6210,,40,40,3
29.612053,0,12228,-95.464795,,,,S POST OAK RD & W FUQUA ST,S Post Oak Rd @ W Fuqua St,0,12228,,49,49,3
29.794492,0,6218,-95.397951,,,,HEIGHTS BLVD & W 13TH ST,Heights Blvd @ W 13th St,0,6218,,40,40,3
29.966677,0,6819,-95.536613,,,,FM 1960 RD & WILLOW CENTRE DR,FM 1960 Rd @ Willow Centre Dr,0,6819,,86,86,3
29.936826,0,6818,-95.516876,,,,TOMBALL PKWY & N SAM HOUSTON PKWY W,Tomball Pkwy @ N Sam Houston Pkwy W,0,6818,,44,44,3
29.981271,0,6811,-95.568347,,,,TOMBALL PKWY & CYPRESSWOOD DR,Tomball Pkwy @ Cypresswood Dr,0,6811,,44,44,3
29.967187,0,6813,-95.557682,,,,TOMBALL PKWY & GRANT RD,Tomball Pkwy @ Grant Rd,0,6813,,44,44,3
29.972211,0,6812,-95.563231,,,,TOMBALL PKWY & PERRY RD,Tomball Pkwy @ Perry Rd,0,6812,,44,44,3
29.958889,0,6815,-95.546032,,,,TOMBALL PKWY & FM 1960 RD,Tomball Pkwy @ FM 1960 Rd,0,6815,,44,44,3
29.963232,0,6814,-95.55143,,,,TOMBALL PKWY & WILLOW CHASE BLVD,Tomball Pkwy @ Willow Chase Blvd,0,6814,,44,44,3
29.953016,0,6817,-95.538504,,,,TOMBALL PKWY & W GREENS RD,Tomball Pkwy @ W Greens Rd,0,6817,,44,44,3
29.95598,0,6816,-95.54264,,,,TOMBALL PKWY & GESSNER RD,Tomball Pkwy @ Gessner Rd,0,6816,,44,44,3
29.751992,0,9756,-95.337087,,,,N YORK ST & CANAL ST,N York St @ Canal St,0,9756,,29,29,3
29.749866,0,9755,-95.338782,,,,YORK ST & SHERMAN ST,York St @ Sherman St,0,9755,,29,29,3
29.747591,0,9754,-95.340569,,,,YORK ST & HARRISBURG BLVD,York St @ Harrisburg Blvd,0,9754,,29,29,3
29.74617,0,9753,-95.341714,,,,YORK ST & CAPITOL ST,York St @ Capitol St,0,9753,,29,29,3
29.743859,0,9752,-95.34354,,,,YORK ST & MC KINNEY ST,York St @ McKinney St,0,9752,,29,29,3
29.742425,0,9751,-95.344685,,,,YORK ST & DALLAS ST,York St @ Dallas St,0,9751,,29,29,3
29.740678,0,9750,-95.345079,,,,SCOTT ST & DENVER ST,Scott St @ Denver St,0,9750,,29,29,3
29.848691,0,8848,-95.473175,,,,ANTOINE DR & W TIDWELL RD,Antoine Dr @ W Tidwell Rd,0,8848,,85,85,3
29.792183,0,8849,-95.45691,,,,N POST OAK RD & CLARKSON LN,N Post Oak Rd @ Clarkson Ln,0,8849,,"58,66,85,89","58,66,85,89",3
29.832539,0,8842,-95.46638,,,,W 43RD ST & BOLIVIA BLVD,W 43rd St @ Bolivia Blvd,0,8842,,23,23,3
29.836703,0,8843,-95.472936,,,,ANTOINE DR & ACORN ST,Antoine Dr @ Acorn St,0,8843,,85,85,3
29.838914,0,8844,-95.473038,,,,ANTOINE DR & HOOVER ST,Antoine Dr @ Hoover St,0,8844,,85,85,3
29.840528,0,8845,-95.473066,,,,ANTOINE DR & HARDWAY DR,Antoine Dr @ Hardway Dr,0,8845,,85,85,3
29.842652,0,8846,-95.47308,,,,ANTOINE DR & GOLDEN FOREST DR,Antoine Dr @ Golden Forest Dr,0,8846,,85,85,3
29.845214,0,8847,-95.473121,,,,ANTOINE DR & BIRCHMONT DR,Antoine Dr @ Birchmont Dr Nb,0,8847,,85,85,3
29.768862,0,7660,-95.457598,,,,N POST OAK LN & HOUSTONIAN,N Post Oak Ln @ Houstonian,0,7660,,47,47,3
29.764922,0,7662,-95.457491,,,,WOODWAY DR & N POST OAK LN,Woodway Dr @ N Post Oak Ln,0,7662,,20,20,3
29.79437,0,1768,-95.322295,,,,WIPPRECHT ST & COLLINGSWORTH ST,Wipprecht St @ Collingsworth St,0,1768,,3,3,3
29.755785,0,1769,-95.29203,,,,CLINTON DR & PORT HOUSTON GATE 8,Clinton Dr @ Port Houston Gate 8,0,1769,,30,30,3
29.803938,0,1762,-95.3205,,,,RAND ST & LAVENDER ST,Rand St @ Lavender St,0,1762,,3,3,3
29.803894,0,1760,-95.317373,,,,RAND ST & LOCKWOOD DR,Rand St @ Lockwood Dr,0,1760,,3,3,3
29.80397,0,1761,-95.318724,,,,RAND ST & PICKFAIR ST,Rand St @ Pickfair St,0,1761,,3,3,3
29.798716,0,1766,-95.322362,,,,WIPPRECHT ST & CAVALCADE ST,Wipprecht St @ Cavalcade St,0,1766,,3,3,3
29.797027,0,1767,-95.322337,,,,WIPPRECHT ST & CRANE ST,Wipprecht St @ Crane St,0,1767,,3,3,3
29.801815,0,1764,-95.322416,,,,WIPPRECHT ST & RAND ST,Wipprecht St @ Rand St,0,1764,,3,3,3
29.800554,0,1765,-95.322424,,,,WIPPRECHT ST & CAVALCADE ST,Wipprecht St @ Cavalcade St,0,1765,,3,3,3
29.706087,0,692,-95.396359,,,,HOLCOMBE BLVD & MD ANDERSON ST,Holcombe Blvd @ Md Anderson St,0,692,,87,87,3
29.711172,0,690,-95.400976,,,,MAIN ST & UNIVERSITY BLVD,Main St @ University Blvd,0,690,,56,56,3
29.710103,0,691,-95.401802,,,,MAIN ST & DRYDEN RD,Main St @ Dryden Rd,0,691,,56,56,3
29.718599,0,1542,-95.259995,,,,MANCHESTER ST & CENTRAL ST,Manchester St @ Central St,0,1542,,38,38,3
29.718688,0,1540,-95.255855,,,,MANCHESTER ST & 96TH ST,Manchester St @ 96th St,0,1540,,38,38,3
29.943735,0,11111,-95.403725,,,,BENMAR DR & NORTHCHASE DR,Benmar Dr @ Northchase Dr,0,11111,,6,6,3
29.732943,0,698,-95.434493,,,,RICHMOND AVE & EDLOE ST,Richmond Ave @ Edloe St,0,698,,"25,84","25,84",3
29.732594,0,699,-95.435441,,,,RICHMOND AVE & TIMMONS LN,Richmond Ave @ Timmons Ln,0,699,,"25,84","25,84",3
29.7232,0,1549,-95.278333,,,,BROADWAY ST & CYPRESS ST,Broadway St @ Cypress St,0,1549,,50,50,3
29.832524,0,7485,-95.450038,,,,W 43RD ST & GLEBE RD,W 43rd St @ Glebe Rd,0,7485_merged_11814503,,23,23,3
29.770845,0,5618,-95.420466,,,,WASHINGTON AVE & BIRDSALL ST,Washington Ave @ Birdsall St,0,5618,,85,85,3
29.770586,0,5619,-95.417774,,,,WASHINGTON AVE & TC JESTER BLVD,Washington Ave @ TC Jester Blvd,0,5619,,85,85,3
29.7723,0,5612,-95.423942,,,,WASHINGTON AVE & SCHULER ST,Washington Ave @ Schuler St,0,5612,,85,85,3
29.731238,0,7885,-95.651566,,,,RICHMOND AVE & GREEN CREST DR,Richmond Ave @ Green Crest Dr,0,7885,,82,82,3
29.771001,0,5610,-95.420481,,,,WASHINGTON AVE & BIRDSALL ST,Washington Ave @ Birdsall St,0,5610,,85,85,3
29.771127,0,5611,-95.422066,,,,WASHINGTON AVE & COHN,Washington Ave @ Cohn,0,5611,,85,85,3
29.773171,0,5616,-95.425621,,,,WESTCOTT ST & COPPAGE ST,Westcott St @ Coppage St,0,5616,,85,85,3
29.770971,0,5617,-95.421967,,,,WASHINGTON AVE & COHN,Washington Ave @ Cohn,0,5617,,85,85,3
29.775848,0,5614,-95.427071,,,,WASHINGTON AVE & HAMMAN ST,Washington Ave @ Hamman St,0,5614,,85,85,3
29.729577,0,7884,-95.648809,,,,RICHMOND AVE & S RICHMOND AVE,Richmond Ave @ S Richmond Ave,0,7884,,"75,82","75,82",3
29.735301,0,7887,-95.648545,,,,WESTHEIMER RD & WESTHEIMER PKWY,Westheimer Rd @ Westheimer Pkwy Mb,0,7887,,82,82,3
29.73251,0,7886,-95.653186,,,,RICHMOND AVE & WESTHEIMER RD,Richmond Ave @ Westheimer Rd,0,7886,,82,82,3
29.902222,0,11568,-95.39153,,,,ALDINE MAIL ROUTE RD & LILLJA RD,Aldine Mail Route Rd @ Lillja Rd,0,11568,,59,59,3
29.935103,0,11569,-95.399057,,,,0 IMPERIAL VALLEY DR & COTILLION DR,Imperial Valley Dr @ Cotillion Dr,0,11569,,56,56,3
29.752115,0,1254,-95.336878,,,,CANAL ST & N YORK ST,Canal St @ N York St,0,1254,,20,20,3
29.866631,0,11560,-95.473093,,,,VICTORY DR & ANOTINE DR,Victory Dr @ Anotine Dr,0,11560,,3,3,3
29.775866,0,11561,-95.329485,,,,BENSON ST & LYONS AVE,Benson St @ Lyons Ave,0,11561,,48,48,3
29.756002,0,11562,-95.297625,,,,ZOLTOWSKI ST & CLINTON DR,Zoltowski St @ Clinton Dr,0,11562,,28,28,3
29.776045,0,11564,-95.327449,,,,LYONS AVE & COPELAND ST,Lyons Ave @ Copeland St,0,11564,,"11,48","11,48",3
29.776447,0,11565,-95.305421,,,,LYONS AVE & ROUSE ST,Lyons Ave @ Rouse St,0,11565,,11,11,3
29.776563,0,11566,-95.305134,,,,LYONS AVE & ROUSE ST,Lyons Ave @ Rouse St,0,11566,,11,11,3
29.832459,1,25048,-95.376039,,,,NORTHLINE TC SB,Northline Transit Center Hcc SB,0,25048,,700,700,0
29.758788,1,25049,-95.36351,,,,CENTRAL STN MAIN SB,Central Stn Main SB,0,25049,,700,700,0
29.800491,0,11544,-95.512015,,,,LONG POINT RD & BLALOCK RD,Long Point Rd @ Blalock Rd,0,11544_merged_11814466,,26,26,3
29.795356,1,25040,-95.365815,,,,MOODY PARK SB,Moody Park SB,0,25040,,700,700,0
29.802755,1,25041,-95.368101,,,,CAVALCADE NB,Cavalcade NB,0,25041,,700,700,0
29.802741,1,25042,-95.368148,,,,CAVALCADE SB,Cavalcade SB,0,25042,,700,700,0
29.808178,1,25043,-95.369432,,,,LINDALE PARK NB,Lindale Park NB,0,25043,,700,700,0
29.808821,1,25044,-95.369576,,,,LINDALE PARK SB,Lindale Park SB,0,25044,,700,700,0
29.815793,1,25045,-95.370499,,,,MELBOURNE N LND NB,Melbourne North Lindale NB,0,25045,,700,700,0
29.815781,1,25046,-95.370535,,,,MELBOURNE N LND SB,Melbourne North Lindale SB,0,25046,,700,700,0
29.832458,0,25047,-95.375975,,,,NORTHLINE TC NB,Northline Transit Center Hcc NB,0,25047,,700,700,0
29.710004,0,9965,-95.397467,,,,BERTNER AVE & MOURSUND ST,Bertner Ave @ Moursund St,0,9965,,"28,292,297,298,4,60","28,292,297,298,4,60",3
29.711315,0,9966,-95.397341,,,,JOHN FREEMAN ST & E CULLEN ST,John Freeman St @ E Cullen St,0,9966,,28,28,3
29.70954,0,9960,-95.398662,,,,BERTNER AVE & WILKINS ST,Bertner Ave @ Wilkins St,0,9960,,"28,292,297,298,4,60","28,292,297,298,4,60",3
29.707106,0,9962,-95.399006,,,,BERTNER AVE & BATES ST,Bertner Ave @ Bates St,0,9962,,"28,292,297,298,4,60","28,292,297,298,4,60",3
29.848576,0,2792,-95.301776,,,,TIDWELL RD & HOMESTEAD RD,Tidwell Rd @ Homestead Rd,0,2792,,45,45,3
29.703621,0,9968,-95.614455,,,,BELLAIRE BLVD & SYNOTT RD,Bellaire Blvd @ Synott Rd,0,9968,,2,2,3
29.703703,0,9969,-95.617704,,,,BELLAIRE BLVD & SYNOTT RD,Bellaire Blvd @ Synott Rd,0,9969,,2,2,3
29.754989,0,258,-95.363818,,,,SAN JACINTO ST & LAMAR ST,San Jacinto St @ Lamar St,0,258,,6,6,3
29.755742,0,259,-95.363213,,,,SAN JACINTO ST & MC KINNEY ST,San Jacinto St @ McKinney St,0,259,,"11,137,51,52","11,137,51,52",3
29.764354,0,365,-95.31839,,,,CLINTON DR & JAPHET ST,Clinton Dr @ Japhet St,0,365,,30,30,3
29.848549,0,2793,-95.304292,,,,TIDWELL RD & LANEWOOD ST,Tidwell Rd @ Lanewood St,0,2793,,45,45,3
29.749023,0,253,-95.368538,,,,SAN JACINTO ST & ST JOSEPH PKWY,San Jacinto St @ St Joseph Pkwy,0,253,,6,6,3
29.75368,0,250,-95.366331,,,,FANNIN ST & CLAY ST,Fannin St @ Clay St,0,250,,"11,137,51,52","11,137,51,52",3
29.75141,0,251,-95.368135,,,,FANNIN ST & PEASE ST,Fannin St @ Pease St,0,251,,6,6,3
29.753517,0,256,-95.364977,,,,SAN JACINTO ST & POLK ST,San Jacinto St @ Polk St,0,256,,6,6,3
29.754253,0,257,-95.364387,,,,SAN JACINTO ST & DALLAS ST,San Jacinto St @ Dallas St,0,257,,"11,137,51,52","11,137,51,52",3
29.752015,0,254,-95.366173,,,,SAN JACINTO ST & BELL ST,San Jacinto St @ Bell St,0,254,,6,6,3
29.752745,0,255,-95.365591,,,,SAN JACINTO ST & CLAY ST,San Jacinto St @ Clay St,0,255,,"11,137,51,52","11,137,51,52",3
30.020484,0,12032,-95.445727,,,,PEAKWOOD DR & RED OAK DR,Peakwood Dr @ Red Oak Dr,0,12032,,86,86,3
29.70326,0,12031,-95.61159,,,,BELLAIRE BLVD & SYNOTT RD,Bellaire Blvd @ Synott Rd,0,12031,,2,2,3
29.703552,0,12030,-95.611623,,,,BELLAIRE BLVD & WESTWICK DR,Bellaire Blvd @ Westwick Dr,0,12030,,2,2,3
29.78488,0,3689,-95.35186,,,,HARDY ST & LINE ST,Hardy St @ Line St,0,3689,,"51,52","51,52",3
29.786468,0,3688,-95.352096,,,,HARDY ST & LUZON ST,Hardy St @ Luzon St,0,3688,,"51,52","51,52",3
29.715151,0,3683,-95.453377,,,,BISSONNET ST & LARCH LN,Bissonnet St @ Larch Ln,0,3683,,65,65,3
29.716388,0,3682,-95.450936,,,,BISSONNET ST & NEWCASTLE DR,Bissonnet St @ Newcastle Dr,0,3682,,65,65,3
29.717234,0,3681,-95.449288,,,,BISSONNET ST & MULBERRY LN,Bissonnet St @ Mulberry Ln,0,3681,,65,65,3
29.718432,0,3680,-95.446952,,,,BISSONNET ST & COMMUNITY DR,Bissonnet St @ Community Dr,0,3680,,65,65,3
29.788183,0,3687,-95.352145,,,,HARDY ST & HALPERN ST,Hardy St @ Halpern St,0,3687,,"51,52","51,52",3
29.789924,0,3686,-95.35217,,,,HARDY ST & HAYS ST,Hardy St @ Hays St,0,3686,,"51,52","51,52",3
29.713872,0,3684,-95.455869,,,,BISSONNET ST & AVENUE B,Bissonnet St @ Avenue B,0,3684,,65,65,3
29.692083,0,2518,-95.416443,,,,S MAIN ST & BRAESMAIN DR,S Main St @ Braesmain Dr,0,2518,,14,14,3
29.690192,0,2519,-95.417939,,,,S MAIN ST & MC NEE RD,S Main St @ McNee Rd,0,2519,,14,14,3
29.699872,0,2514,-95.410241,,,,MAIN ST & UNDERWOOD RD,Main St @ Underwood Rd,0,2514,,"14,4,41,68","14,4,41,68",3
29.698116,0,2515,-95.411618,,,,0 MAIN ST & N BRAESWOOD BLVD,Main St @ N Braeswood Blvd,0,2515,,"14,4,41,68","14,4,41,68",3
29.694725,0,2517,-95.414349,,,,S MAIN ST & KIRBY DR,S Main St @ Kirby Dr,0,2517,,"14,41","14,41",3
29.701382,0,2513,-95.409051,,,,MAIN ST & GREENBRIAR DR,Main St @ Greenbriar Dr,0,2513,,"14,4,41,68","14,4,41,68",3
29.765349,0,361,-95.327749,,,,CLINTON DR & HIRSCH RD,Clinton Dr @ Hirsch Rd,0,361,,30,30,3
29.700868,0,3530,-95.296806,,,,WINKLER DR & WOODRIDGE DR,Winkler Dr @ Woodridge Dr,0,3530,,40,40,3
29.753026,0,5058,-95.479667,,,,BERING DR & DOLIVER DR,Bering Dr @ Doliver Dr,0,5058,,49,49,3
29.750269,0,5059,-95.479641,,,,BERING DR & SAN FELIPE RD,Bering Dr @ San Felipe Rd,0,5059,,49,49,3
29.760176,0,5054,-95.479773,,,,BERING DR & TANGLEWOOD COVE ST,Bering Dr @ Woodway Dr,0,5054,,49,49,3
29.756527,0,5056,-95.479719,,,,BERING DR & SUGAR HILL DR,Bering Dr @ Sugar Hill Dr,0,5056,,49,49,3
29.7552,0,5057,-95.47969,,,,BERING DR & SUGAR HILL DR,Bering Dr @ Sugar Hill Dr Mb,0,5057,,49,49,3
29.761807,0,5053,-95.479795,,,,BERING DR & WOODWAY DR,Bering Dr @ Woodway Dr,0,5053,,49,49,3
29.922683,0,10761,-95.481466,,,,ANTOINE DR & FRICK RD,Antoine Dr @ Frick Rd,0,10761,,85,85,3
29.919293,0,10760,-95.481422,,,,ANTOINE DR & FALLBROOK RD,Antoine Dr @ Fallbrook Rd,0,10760,,85,85,3
29.929392,0,10763,-95.481228,,,,ANTOINE DR & WHEAT,Antoine Dr @ Wheat,0,10763,,85,85,3
29.925949,0,10762,-95.481191,,,,ANTOINE DR & CLOUD SWEPT LN,Antoine Dr @ Cloud Swept Ln,0,10762,,85,85,3
29.933684,0,10765,-95.482793,,,,ANTOINE DR & BILLIKIN DR,Antoine Dr @ Billikin Dr,0,10765,,85,85,3
29.932338,0,10764,-95.482185,,,,ANTOINE DR & CANYON WAY DR,Antoine Dr @ Canyon Way Dr,0,10764,,85,85,3
29.938629,0,10767,-95.483105,,,,ANTOINE DR & SAM HOUSTON PKWY,Antoine Dr @ Sam Houston Pkwy,0,10767,,85,85,3
29.93561,0,10766,-95.483079,,,,ANTOINE DR & GREENYARD DR,Antoine Dr @ Greenyard Dr,0,10766,,85,85,3
29.947271,0,10769,-95.483282,,,,ANTOINE DR & BRECKENRIDGE DR,Antoine Dr @ Breckenridge Dr,0,10769,,85,85,3
29.94283,0,10768,-95.483246,,,,ANTOINE DR & W GREENS RD,Antoine Dr @ W Greens Rd,0,10768,,85,85,3
29.684478,0,10439,-95.375233,,,,SPRINGHILL & GOODHOPE ST,Springhill   @ Goodhope St,0,10439,,360,360,3
29.89815,0,13070,-95.411184,,,,W MT HOUSTON RD & NORTH FREEWAY,W Mt Houston Rd @ North Freeway,0,13070,,99,99,3
29.801532,0,13071,-95.427918,,,,W 18TH ST & W TC JESTER BLVD,W 18th St @ W TC Jester Blvd,0,13071,,26,26,3
29.722894,0,13072,-95.50125,,,,WESTPARK DR & HILLCROFT AVE,Westpark Dr @ Hillcroft Ave,0,13072,,151,151,3
29.758919,0,13073,-95.301329,,,,LATHROP ST & CLINTON DR,Lathrop St @ Clinton Dr,0,13073,,28,28,3
29.683384,0,13075,-95.240348,,,,ALLENDALE RD & HOWARD DR,Allendale Rd @ Howard Dr,0,13075,,5,5,3
29.950922,0,13077,-95.399432,,,,IMPERIAL VALLEY DR & GREENS RD,Imperial Valley Dr @ Greens Rd,0,13077,,86,86,3
29.735755,0,7896,-95.619919,,,,WESTHEIMER RD & SYNOTT RD,Westheimer Rd @ Synott Rd,0,7896,,82,82,3
29.71649,0,10185,-95.367259,,,,SOUTHMORE BLVD & SAMPSON ST,Southmore Blvd @ Sampson St,0,10185,,5,5,3
29.710335,0,10184,-95.356647,,,,MAC GREGOR WAY & SCOTT ST,Mac Gregor Way @ Scott St,0,10184,,5,5,3
29.679812,0,10187,-95.367307,,,,SCOTT ST & S LOOP E,Scott St @ S Loop E,0,10187,,54,54,3
29.680123,0,10186,-95.366757,,,,SCOTT ST & S LOOP E,Scott St @ S Loop E,0,10186,,54,54,3
29.710558,0,10183,-95.359497,,,,MAC GREGOR WAY & TIERWESTER ST,Mac Gregor Way @ Tierwester St Mb,0,10183,,5,5,3
29.672523,0,10182,-95.275899,,,,BELLFORT AVE & BROADWAY ST,Bellfort Ave @ Broadway St,0,10182,,76,76,3
29.688395,0,10188,-95.353831,,,,CULLEN BLVD & IDAHO ST,Cullen Blvd @ Idaho St,0,10188,,29,29,3
29.745455,0,1158,-95.351464,,,,POLK ST & DELANO,Polk St @ Delano,0,1158,,"40,41","40,41",3
29.699871,0,8035,-95.657601,,,,BELLAIRE BLVD & MISSION BAY DR,Bellaire Blvd @ Mission Bay Dr,0,8035,,75,75,3
29.700648,0,8034,-95.655026,,,,BELLAIRE BLVD & WINKLEMAN RD,Bellaire Blvd @ Winkleman Rd,0,8034,,75,75,3
29.699828,0,8037,-95.663746,,,,BELLAIRE BLVD & ADDICKS CLODINE RD,Bellaire Blvd @ Addicks Clodine Rd,0,8037,,75,75,3
29.699497,0,8036,-95.661943,,,,BELLAIRE BLVD & CORTA CALLE DR,Bellaire Blvd @ Corta Calle Dr,0,8036,,75,75,3
29.70361,0,8031,-95.583686,,,,BELLAIRE BLVD & BELLE PARK DR,Bellaire Blvd @ Belle Park Dr,0,8031,,2,2,3
29.703528,0,8030,-95.588245,,,,BELLAIRE BLVD & S KIRKWOOD RD,Bellaire Blvd @ S Kirkwood Rd,0,8030,,2,2,3
29.703019,0,8033,-95.64867,,,,BELLAIRE BLVD & MISSION BELL DR,Bellaire Blvd @ Mission Bell Dr,0,8033,,75,75,3
29.703661,0,8032,-95.579179,,,,BELLAIRE BLVD & BANEWAY DR,Bellaire Blvd @ Baneway Dr,0,8032,,2,2,3
29.709141,0,8039,-95.660324,,,,ADDICKS CLODINE RD & ALIEF CLODINE RD,Addicks Clodine Rd @ Alief Clodine,0,8039,,75,75,3
29.703143,0,8038,-95.662683,,,,ADDICKS CLODINE RD & CABILDO DR,Addicks Clodine Rd @ Cabildo Dr,0,8038,,75,75,3
29.73558,0,12859,-95.548407,,,,BRIARPARK DR & WESTHEIMER RD,Briarpark Dr @ Westheimer Rd,0,12859,,153,153,3
29.733272,0,12858,-95.549196,,,,BRIARPARK DR & MEADOWGLEN LN,Briarpark Dr @ Meadowglen Ln,0,12858,,153,153,3
29.738539,0,12589,-95.501039,,,,S VOSS RD & WESTHEIMER RD,S Voss Rd @ Westheimer Rd,0,12589,,47,47,3
29.712942,0,8528,-95.518216,,,,BELLERIVE DR & MARINETTE DR,Bellerive Dr @ Marinette Dr,0,8528,,9,9,3
29.737178,0,12583,-95.52102,,,,FONDREN RD & WESTHEIMER RD,Fondren Rd @ Westheimer Rd,0,12583,,63,63,3
29.733234,0,12582,-95.520683,,,,FONDREN RD & CLARKCREST ST,Fondren Rd @ Clarkcrest St,0,12582,,63,63,3
29.732715,0,12581,-95.520403,,,,FONDREN RD & CLARKCREST ST,Fondren Rd @ Clarkcrest St,0,12581,,63,63,3
29.729589,0,12580,-95.52063,,,,FONDREN RD & RICHMOND AVE,Fondren Rd @ Richmond Ave,0,12580,,63,63,3
29.741578,0,12587,-95.513325,,,,OLD FARM RD & LAZY HOLLOW DR,Old Farm Rd @ Lazy Hollow Dr Mb,0,12587,,63,63,3
29.741119,0,12586,-95.517547,,,,WOODWAY DR & LAZY HOLLOW DR,Woodway Dr @ Lazy Hollow Dr,0,12586,,63,63,3
29.739605,0,12585,-95.521193,,,,FONDREN RD & WOODWAY DR,Fondren Rd @ Woodway Dr,0,12585,,63,63,3
29.736475,0,12584,-95.521245,,,,FONDREN RD & WESTHEIMER RD,Fondren Rd @ Westheimer Rd,0,12584,,63,63,3
29.691527,0,854,-95.269368,,,,PARK PLACE BLVD & FINDLAY,Park Place Blvd @ Findlay,0,854_merged_11814517,,5,5,3
29.812898,0,10430,-95.312906,,,,KELLEY ST & LOCKWOOD DR,LBJ Hospital,0,10430,,"51,80,97","51,80,97",3
29.671922,0,4299,-95.355848,,,,CULLEN BLVD & BRISCOE ST,Cullen Blvd @ Briscoe St,0,4299,,29,29,3
29.673435,0,4298,-95.355883,,,,CULLEN BLVD & REDBUD ST,Cullen Blvd @ Redbud St,0,4298,,29,29,3
29.679744,0,4295,-95.356024,,,,CULLEN BLVD & S LOOP E,Cullen Blvd @ S Loop E,0,4295,,29,29,3
29.680262,0,4294,-95.355763,,,,CULLEN BLVD & S LOOP E,Cullen Blvd @ S Loop E,0,4294,,29,29,3
29.674962,0,4297,-95.355918,,,,CULLEN BLVD & TETON ST,Cullen Blvd @ Teton St,0,4297,,29,29,3
29.676542,0,4296,-95.35597,,,,CULLEN BLVD & MAYFLOWER ST,Cullen Blvd @ Mayflower St,0,4296,,29,29,3
29.674466,0,4291,-95.355682,,,,CULLEN BLVD & TETON ST,Cullen Blvd @ Teton St,0,4291,,29,29,3
29.67323,0,4290,-95.355675,,,,CULLEN BLVD & REDBUD ST,Cullen Blvd @ Redbud St,0,4290,,29,29,3
29.67777,0,4293,-95.355775,,,,CULLEN BLVD & MAYFLOWER ST,Cullen Blvd @ Mayflower St,0,4293,,29,29,3
29.676216,0,4292,-95.355706,,,,CULLEN BLVD & MAYFLOWER ST,Cullen Blvd @ Mayflower St,0,4292,,29,29,3
29.725632,0,10433,-95.402321,,,,BISSONNET ST & DUNLAVY ST,Bissonnet St @ Dunlavy St,0,10433,,65,65,3
29.606105,0,4749,-95.44892,,,,ANDERSON RD & BUXLEY ST,Anderson Rd @ Buxley St,0,4749,,98,98,3
29.605952,0,4748,-95.449286,,,,ANDERSON RD & BUXLEY ST,Anderson Rd @ Buxley St,0,4748,,98,98,3
29.600438,0,4743,-95.502523,,,,W FUQUA ST & HILLCROFT AVE,W Fuqua St @ Hillcroft Ave,0,4743,,98,98,3
